Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
14.3,39099,391135,4465,7849505,0.09996292840068008,0.000568825677542724
14.350000000000001,37542,391135,4364,7849505,0.09598220563232643,0.0005559586241425414
14.4,37542,391135,4288,7849505,0.09598220563232643,0.0005462764849503249
14.450000000000001,37542,391135,4223,7849505,0.09598220563232643,0.0005379957080096134
14.5,37542,391135,4148,7849505,0.09598220563232643,0.0005284409653857154
14.55,37542,391135,4061,7849505,0.09598220563232643,0.0005173574639419938
14.600000000000001,37542,391135,3977,7849505,0.09598220563232643,0.0005066561522032281
14.65,37542,391135,3901,7849505,0.09598220563232643,0.0004969740130110115
14.700000000000001,37542,391135,3813,7849505,0.09598220563232643,0.0004857631149989713
14.75,37542,391135,3729,7849505,0.09598220563232643,0.00047506180326020557
14.8,36922,391135,3651,7849505,0.09439707517864676,0.0004651248709313517
14.850000000000001,36922,391135,3601,7849505,0.09439707517864676,0.00045875504251541977
14.9,36116,391135,3526,7849505,0.09233640558886318,0.00044920029989152185
14.950000000000001,36116,391135,3466,7849505,0.09233640558886318,0.00044155650579240347
15.0,36116,391135,3406,7849505,0.09233640558886318,0.00043391271169328514
15.05,35372,391135,3332,7849505,0.09043424904444756,0.0004244853656377058
15.100000000000001,35372,391135,3270,7849505,0.09043424904444756,0.0004165867784019502
15.15,35372,391135,3203,7849505,0.09043424904444756,0.00040805120832460137
15.200000000000001,35372,391135,3114,7849505,0.09043424904444756,0.00039671291374424245
15.25,35372,391135,3039,7849505,0.09043424904444756,0.00038715817112034453
15.3,35372,391135,2984,7849505,0.09043424904444756,0.00038015135986281935
15.350000000000001,34620,391135,2926,7849505,0.08851163920385545,0.0003727623589003383
15.4,34620,391135,2865,7849505,0.08851163920385545,0.0003649911682329013
15.450000000000001,34620,391135,2804,7849505,0.08851163920385545,0.0003572199775654643
15.5,34620,391135,2737,7849505,0.08851163920385545,0.0003486844074881155
15.55,34620,391135,2675,7849505,0.08851163920385545,0.0003407858202523599
15.600000000000001,34620,391135,2626,7849505,0.08851163920385545,0.00033454338840474654
15.65,34620,391135,2565,7849505,0.08851163920385545,0.00032677219773730957
15.700000000000001,34620,391135,2509,7849505,0.08851163920385545,0.00031963798991146574
15.75,34460,391135,2461,7849505,0.08810257328032521,0.00031352295463217105
15.8,34460,391135,2410,7849505,0.08810257328032521,0.0003070257296479205
15.850000000000001,34460,391135,2359,7849505,0.08810257328032521,0.0003005285046636699
15.9,34460,391135,2306,7849505,0.08810257328032521,0.000293776486542782
15.950000000000001,33760,391135,2259,7849505,0.08631290986488041,0.00028778884783180593
16.0,33760,391135,2211,7849505,0.08631290986488041,0.00028167381255251125
16.05,32679,391135,2158,7849505,0.08354915821902924,0.00027492179443162337
16.1,31927,391135,2101,7849505,0.08162654837843711,0.00026766019003746094
16.150000000000002,31927,391135,2058,7849505,0.08162654837843711,0.00026218213759975946
16.2,31927,391135,2020,7849505,0.08162654837843711,0.0002573410680036512
16.25,31927,391135,1974,7849505,0.08162654837843711,0.0002514808258609938
16.3,31549,391135,1929,7849505,0.08066013013409692,0.000245747980286655
16.35,31549,391135,1892,7849505,0.08066013013409692,0.00024103430725886537
16.400000000000002,31549,391135,1846,7849505,0.08066013013409692,0.00023517406511620797
16.45,31549,391135,1797,7849505,0.08066013013409692,0.00022893163326859463
16.5,30901,391135,1740,7849505,0.07900341314379945,0.0002216700288744322
16.55,30837,391135,1698,7849505,0.07883978677438735,0.00021631937300504937
16.6,30837,391135,1667,7849505,0.07883978677438735,0.00021237007938717156
16.650000000000002,30837,391135,1624,7849505,0.07883978677438735,0.00020689202694947005
16.7,30837,391135,1567,7849505,0.07883978677438735,0.00019963042255530762
16.75,30837,391135,1522,7849505,0.07883978677438735,0.00019389757698096887
16.8,30226,391135,1472,7849505,0.07727766627890625,0.0001875277485650369
