Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
18.6,42478,391135,1968,7849505,0.10860188937323431,0.00025071644645108194
18.650000000000002,41672,391135,1939,7849505,0.10654121978345073,0.0002470219459698414
18.7,41672,391135,1916,7849505,0.10654121978345073,0.00024409182489851271
18.75,41672,391135,1879,7849505,0.10654121978345073,0.00023937815187072305
18.8,38925,391135,1847,7849505,0.09951806920884093,0.00023530146168452662
18.85,38925,391135,1813,7849505,0.09951806920884093,0.00023096997836169288
18.900000000000002,37891,391135,1782,7849505,0.09687448067802677,0.00022702068474381507
18.95,37891,391135,1753,7849505,0.09687448067802677,0.00022332618426257453
19.0,37891,391135,1731,7849505,0.09687448067802677,0.00022052345975956446
19.05,37891,391135,1710,7849505,0.09687448067802677,0.00021784813182487304
19.1,37891,391135,1686,7849505,0.09687448067802677,0.0002147906141852257
19.150000000000002,37891,391135,1667,7849505,0.09687448067802677,0.00021237007938717156
19.200000000000003,37891,391135,1635,7849505,0.09687448067802677,0.0002082933892009751
19.25,37891,391135,1611,7849505,0.09687448067802677,0.00020523587156132776
19.3,37891,391135,1580,7849505,0.09687448067802677,0.00020128657794344994
19.35,37891,391135,1556,7849505,0.09687448067802677,0.0001982290603038026
19.400000000000002,37891,391135,1535,7849505,0.09687448067802677,0.0001955537323691112
19.450000000000003,37891,391135,1512,7849505,0.09687448067802677,0.00019262361129778247
19.5,37891,391135,1476,7849505,0.09687448067802677,0.00018803733483831146
19.55,37891,391135,1449,7849505,0.09687448067802677,0.0001845976274937082
19.6,37891,391135,1423,7849505,0.09687448067802677,0.00018128531671742358
19.650000000000002,37891,391135,1403,7849505,0.09687448067802677,0.00017873738535105079
19.700000000000003,37891,391135,1386,7849505,0.09687448067802677,0.00017657164368963394
19.75,37891,391135,1375,7849505,0.09687448067802677,0.0001751702814381289
19.8,37891,391135,1355,7849505,0.09687448067802677,0.0001726223500717561
19.85,37891,391135,1327,7849505,0.09687448067802677,0.00016905524615883422
19.900000000000002,37891,391135,1299,7849505,0.09687448067802677,0.00016548814224591233
19.950000000000003,37891,391135,1286,7849505,0.09687448067802677,0.00016383198685777
20.0,37891,391135,1272,7849505,0.09687448067802677,0.00016204843490130906
